Province,City,Customer Id,Customer Name,Potential,2022 Q1 Target,sales,ALL_CUST,MA_CUST,VR_CUST,Stegaltro Listing Status,Stegaltro Listing Date
吉林省,白城市,900012031,白城市医院,416627.0,26386.7114,215233.6694,3.0,3.0,2.0,Not Listed,Not Listed
吉林省,白城市,900014390,中国人民解放军32183部队医院,516321.0,429.751,67277.76,1.0,1.0,1.0,Not Listed,Not Listed
四川省,内江市,900003322,内江市第一人民医院,1993176.0,17619.791,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,内江市,900003790,隆昌县人民医院,1388454.0,46026.3321,206280.48,15.0,6.0,6.0,Not Listed,Not Listed
四川省,内江市,900006341,内江市第二人民医院,593448.0,17963.5918,98842.73,2.0,1.0,0.0,Not Listed,Not Listed
四川省,内江市,900009764,内江市中医院(西区),543602.0,6360.3148,10743.775,1.0,1.0,1.0,Not Listed,Not Listed
四川省,内江市,900011488,资中县人民医院,1471611.0,20026.3966,16760.289,2.0,2.0,1.0,Not Listed,Not Listed
四川省,内江市,900016845,内江市第六人民医院,962382.0,20671.0231,51828.41099999999,0.0,0.0,0.0,Not Listed,Not Listed
四川省,内江市,900020358,威远县人民医院,1019358.0,59692.4139,69629.4461,1.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,900000863,川北医学院附属医院,10854830.0,379898.1914,1675771.7619999999,26.0,22.0,17.0,Temporary,202107
四川省,南充市,900010157,阆中市人民医院,1941680.0,91322.0875,139669.075,20.0,8.0,7.0,Not Listed,Not Listed
四川省,南充市,900010922,阆中市中医院,118363.0,36915.6109,7305.767,2.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,900011609,南充市中医院,466009.0,8337.1694,49421.365,0.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,900012357,蓬安县人民医院,942033.0,11216.5011,0.0,4.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,900012882,南部县人民医院,1303383.0,4039.6594,8918.784,0.0,0.0,0.0,Listing,202203
四川省,南充市,900017512,南充市第五人民医院,1774791.0,33133.8021,56512.2565,4.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,900021265,营山县人民医院,987849.0,11732.2023,31371.822999999997,5.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,901033461,高坪区白塔社区卫生服务中心,185720.1622,214.8755,6018.716,0.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,901037875,顺庆区西城社区卫生服务中心,316487.7103,988.4273,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,901037877,顺庆区北城社区卫生服务中心,348587.0558,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,901037878,顺庆区舞凤社区卫生服务中心,312850.519,128.9253,3652.8835,0.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,901037881,顺庆区和平路社区卫生服务中心,261459.30540000004,988.4273,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,南充市,902007612,南充市中心医院,4214935.0,8875.5268,214.8755,6.0,1.0,1.0,Not Listed,Not Listed
四川省,宜宾市,900003323,宜宾市第一人民医院,2939659.0,5805.9505,0.0,3.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,900006746,宜宾市第二人民医院,2921940.0,280143.2319,778431.0452,11.0,11.0,10.0,Not Listed,Not Listed
四川省,宜宾市,900011700,长宁县人民医院,241156.0,429.751,0.0,1.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,900012224,宜宾市南溪区人民医院,383650.0,40052.8254,265815.34,0.0,0.0,0.0,Listing,202205
四川省,宜宾市,900016850,宜宾工人医院,141891.0,20799.9484,91710.62500000001,1.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,900017295,宜宾市叙州区人民医院,1073554.0,34637.9306,291371.178,6.0,2.0,1.0,Not Listed,Not Listed
四川省,宜宾市,900027244,宜宾市第四人民医院,143389.0,5973.5389,153850.858,1.0,1.0,0.0,Not Listed,Not Listed
四川省,宜宾市,900027478,屏山县人民医院,223827.0,429.751,8595.02,1.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,900027502,筠连县中医院,99005.0,3738.8337,10314.024,0.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,900027610,宜宾县中医院,165780.0,5543.7879,21796.9635,0.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,901847438,宜宾市第二中医医院,130885.0,1547.1036,66611.405,0.0,0.0,0.0,Not Listed,Not Listed
四川省,宜宾市,903122317,宜宾市中医医院,149221.0,21358.6247,154968.2106,1.0,0.0,0.0,Not Listed,Not Listed
四川省,巴中市,900013912,巴中市中心医院,1548813.0,472.7261,0.0,1.0,1.0,1.0,Not Listed,Not Listed
四川省,巴中市,900023522,巴中市中医院,783413.0,36013.1338,175338.408,1.0,1.0,0.0,Not Listed,Not Listed
四川省,巴中市,900032678,巴中糖尿病专科医院,388339.0,62958.5215,356446.734,2.0,2.0,2.0,Not Listed,Not Listed
四川省,广元市,900009072,广元市第二人民医院,377949.0,26979.771,36099.084,2.0,2.0,2.0,Not Listed,Not Listed
四川省,广元市,900009879,广元市第一人民医院,1711976.0,47272.61,163477.2804,7.0,6.0,5.0,Not Listed,Not Listed
四川省,广元市,900010160,苍溪县中医院,96297.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900010246,广元市中医院,459999.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900011292,广元市第三人民医院,357412.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900012608,广元市中心医院,2087806.0,107437.75,340491.7173,17.0,13.0,12.0,Not Listed,Not Listed
四川省,广元市,900017980,苍溪县红十字医院,163101.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900018690,广元市朝天区人民医院,250705.0,429.751,0.0,1.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900018997,旺苍县中医医院,284801.0,3180.1574,1804.9542,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900019505,旺苍县人民医院,838881.0,429.751,35583.3828,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900020745,苍溪县人民医院,341843.0,37560.2374,161973.1519,1.0,1.0,1.0,Not Listed,Not Listed
四川省,广元市,900020799,剑阁县人民医院,506490.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,900036639,四川广元川北糖尿病专科医院,375725.0,38677.59,245281.834,1.0,1.0,1.0,Listing,202202
四川省,广元市,900713897,广元市利州区中医院,440374.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,广元市,901308978,剑阁县中医院,494876.0,429.751,0.0,1.0,1.0,0.0,Not Listed,Not Listed
四川省,德阳市,900002714,广汉市人民医院,1523369.0,34637.9306,51570.12,0.0,0.0,0.0,Not Listed,Not Listed
四川省,德阳市,900004136,德阳市第二人民医院,833810.0,55867.63,142247.581,2.0,1.0,0.0,Not Listed,Not Listed
四川省,德阳市,900004998,德阳市人民医院,3622228.0,265815.34,536325.2206,14.0,10.0,6.0,Listing,202205
四川省,德阳市,900005791,德阳市罗江区人民医院,741119.0,429.751,0.0,1.0,0.0,0.0,Not Listed,Not Listed
四川省,德阳市,900006343,绵竹市人民医院,864558.0,9626.4224,8595.02,3.0,3.0,2.0,Not Listed,Not Listed
四川省,德阳市,900009025,什邡市人民医院,899754.0,429.751,0.0,3.0,0.0,0.0,Not Listed,Not Listed
四川省,德阳市,900009298,四川绵竹中医院,309298.0,429.751,859.502,0.0,0.0,0.0,Not Listed,Not Listed
四川省,德阳市,900011603,德阳市第五人民医院,633290.0,429.751,12033.028,1.0,1.0,1.0,Not Listed,Not Listed
四川省,德阳市,900016837,德阳市中西医结合医院(德阳市第四人民医院),277746.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,德阳市,900017388,德阳市旌阳区中医院,256776.0,90247.71,432368.1659,4.0,4.0,4.0,Not Listed,Not Listed
四川省,德阳市,900019741,绵竹第三医院,42412.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,德阳市,900022857,什邡市中医院,348833.0,4942.1365,6661.1405,0.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,900004139,西南医科大学附属医院,8347438.0,343743.5106,1208416.837,15.0,11.0,11.0,Not Listed,Not Listed
四川省,泸州市,900007033,泸州市人民医院,1400549.0,42.9751,111.7793,0.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,900010244,古蔺县人民医院,486349.0,18479.293,137305.4445,1.0,1.0,1.0,Not Listed,Not Listed
四川省,泸州市,900012223,西南医科大学附属中医医院,912302.0,859.502,60360.822,0.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,900013868,合江县人民医院,782113.0,41527.8094,146551.216,1.0,0.0,0.0,Listing,202105
四川省,泸州市,900013910,泸州市中医医院,1649517.0,42.9751,138644.719,3.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,900022337,叙永县人民医院,785901.0,9196.6714,145255.83800000002,1.0,1.0,0.0,Not Listed,Not Listed
四川省,泸州市,900022523,泸州市纳溪区人民医院,574048.0,429.751,214.8755,0.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,900022714,泸县人民医院,170837.0,2707.4313,8090.4241,0.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,900435173,合江健欣兴康医院有限公司,444577.0,429.751,0.0,4.0,0.0,0.0,Not Listed,Not Listed
四川省,泸州市,901963834,泸州市龙马潭区第二人民医院,299703.4054,42.9751,84231.196,0.0,0.0,0.0,Not Listed,Not Listed
四川省,眉山市,900000874,彭山区人民医院,644702.0,24667.7074,89817.959,5.0,3.0,3.0,Not Listed,Not Listed
四川省,眉山市,900002314,青神县人民医院,373773.0,4383.4602,37076.888,0.0,0.0,0.0,Not Listed,Not Listed
四川省,眉山市,900006912,彭山县中医院,185075.0,25312.3339,98842.73,2.0,2.0,2.0,Not Listed,Not Listed
四川省,眉山市,900008482,洪雅县人民医院,488311.0,22561.9275,21908.7428,3.0,2.0,2.0,Not Listed,Not Listed
四川省,眉山市,900014895,洪雅县中医院,443782.0,32875.9515,128925.3,3.0,3.0,3.0,Not Listed,Not Listed
四川省,绵阳市,900002716,绵阳市中心医院,6428063.0,221043.9098,137474.7899,22.0,6.0,4.0,Listing,202106
四川省,绵阳市,900006522,绵阳市第三人民医院,1309868.0,24391.8108,60764.2203,6.0,0.0,0.0,Temporary,202111
四川省,绵阳市,900009018,绵阳市安州区人民医院,612388.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900009023,平武县中医院,227458.0,6360.3148,23636.305,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900009324,绵阳市人民医院,1674049.0,2022.6989999999998,39.8237,1.0,1.0,1.0,Temporary,202111
四川省,绵阳市,900009880,绵阳江油九零三医院,416119.0,37345.3619,136231.06699999998,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900010158,三台县中医院,363040.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900010845,江油市第二人民医院,702160.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900011606,三台县人民医院,2058507.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900011698,四川绵阳四0四医院,2191601.0,429.751,0.0,1.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900012047,江油市人民医院,1890044.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,绵阳市,900013875,四川省科学城医院,1018101.0,163745.44759999998,452957.554,5.0,3.0,2.0,Not Listed,Not Listed
四川省,绵阳市,900014234,绵阳市中医医院,2622590.0,191396.24910000002,512188.11069999996,18.0,10.0,7.0,Listing,202109
四川省,绵阳市,900769363,绵阳市游仙区人民医院,229573.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,自贡市,900006026,自贡市中医院,485553.0,11216.5011,69404.7865,3.0,0.0,0.0,Not Listed,Not Listed
四川省,自贡市,900006027,自贡市第四人民医院,2727108.0,103304.9913,165883.886,4.0,0.0,0.0,Not Listed,Not Listed
四川省,自贡市,900009125,富顺县人民医院,1354444.0,51418.570700000004,514899.0001,2.0,1.0,1.0,Listing,202103
四川省,自贡市,900012041,自贡市第三人民医院,2628824.0,80520.5394,826207.1529999999,7.0,3.0,3.0,Listing,202106
四川省,自贡市,900013958,荣县人民医院,1582300.0,429.751,558.8965,3.0,0.0,0.0,Not Listed,Not Listed
四川省,自贡市,900015001,自贡市第一人民医院,3066361.0,85766.8546,185261.79200000002,7.0,2.0,2.0,Not Listed,Not Listed
四川省,自贡市,900026987,富顺县中医院,314742.0,14740.4593,56383.3312,3.0,0.0,0.0,Not Listed,Not Listed
四川省,资阳市,900000872,资阳市人民医院,921268.0,78816.3334,276329.893,5.0,1.0,1.0,Not Listed,Not Listed
四川省,资阳市,900001260,安岳县人民医院,1756120.0,9024.771,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,资阳市,900004497,乐至县人民医院,961226.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,资阳市,900005534,资阳市第一人民医院,1314754.0,31956.323,7305.767,0.0,0.0,0.0,Not Listed,Not Listed
四川省,资阳市,900008034,资阳市雁江区人民医院,545562.0,6403.2899,1547.1036,0.0,0.0,0.0,Not Listed,Not Listed
四川省,资阳市,900009020,安岳县中医医院(正北街院区),566827.0,106299.7964,802663.1585,1.0,1.0,1.0,Listing,202111
四川省,资阳市,900010442,安岳县第三人民医院,521105.0,6102.4642,24874.700299999997,2.0,0.0,0.0,Listing,202201
四川省,达州市,900000860,大竹县人民医院,1350576.0,472.7261,644.6265,0.0,0.0,0.0,Not Listed,Not Listed
四川省,达州市,900002717,达州市中心医院(本部住院部),4157528.0,141248.289,432545.4825,13.0,12.0,12.0,Not Listed,Not Listed
四川省,达州市,900005614,宣汉县人民医院,1490838.0,44994.9297,249255.58,4.0,3.0,3.0,Not Listed,Not Listed
四川省,达州市,900010445,达州市中西医结合医院(大西街老区),1875554.0,30555.2961,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,达州市,900011290,宣汉县中医院,148989.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,达州市,900017293,渠县人民医院,1286283.0,472.7261,2578.506,0.0,0.0,0.0,Not Listed,Not Listed
四川省,达州市,900024280,开江县中医院,125157.0,5887.5887,26300.7612,0.0,0.0,0.0,Not Listed,Not Listed
四川省,达州市,900718268,通川区人民医院,82382.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,达州市,902390819,达川区人民医院,828795.0,96837.24680000001,346974.4841,6.0,6.0,6.0,Listing,202201
四川省,达州市,902398651,达州市中西医结合医院(西外新区),0.0001,0.0,38563.8585,0.0,0.0,0.0,Not Listed,Not Listed
四川省,遂宁市,900000849,遂宁市中心医院,1259726.0,0.0,0.0,1.0,1.0,1.0,Not Listed,Not Listed
四川省,遂宁市,900000861,遂宁市第一人民医院(油房街院区),1497317.0,0.0,1117.7930000000001,0.0,0.0,0.0,Not Listed,Not Listed
四川省,遂宁市,900009024,射洪县医院,1394675.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,遂宁市,900013671,遂宁市中医院,594430.0,53031.2734,327728.553,2.0,2.0,1.0,Not Listed,Not Listed
四川省,遂宁市,900023373,射洪县中医院,502586.0,25785.06,103684.60199999998,2.0,2.0,2.0,Listing,202205
四川省,遂宁市,900023445,遂宁市安居区人民医院,279081.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,遂宁市,900023736,遂宁市第三人民医院,403450.0,0.0,930.6282,1.0,1.0,1.0,Not Listed,Not Listed
四川省,雅安市,900002715,雅安市人民医院,2416247.0,116585.4417,0.0,1.0,0.0,0.0,Not Listed,Not Listed
四川省,雅安市,900003868,汉源县中医院,318866.0,429.751,558.6763,1.0,1.0,1.0,Not Listed,Not Listed
四川省,雅安市,900011701,雅安市中医院,258749.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,雅安市,900012116,荥经县人民医院,714331.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
四川省,雅安市,900013876,雅安市第二人民医院,446481.0,35239.582,250385.63199999998,6.0,6.0,5.0,Not Listed,Not Listed
四川省,雅安市,900017154,四川石棉县人民医院,762671.0,42975.1,201090.9607,8.0,8.0,6.0,Not Listed,Not Listed
四川省,雅安市,900017155,石棉县中医院,551651.0,34380.08,45983.357,4.0,4.0,2.0,Not Listed,Not Listed
四川省,雅安市,900026378,四川省汉源县人民医院,318412.0,429.751,2943.402,0.0,0.0,0.0,Not Listed,Not Listed
四川省,雅安市,901851585,雅安德仁医院,94380.37964,25785.06,136147.1874,1.0,1.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900003863,中卫市第二人民医院,553103.0,601.6514,2221.538,6.0,6.0,5.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900005845,中卫市人民医院,1420985.0,601.6514,0.0,2.0,2.0,1.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900006739,中宁县人民医院,885306.0,24495.807,246404.796,1.0,1.0,1.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900027362,海原县中医医院,423093.0,601.6514,1681.944,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900027364,中卫市大河医院,260400.0,3137.1823,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900027366,海原县人民医院,528127.0,601.6514,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900027368,中卫市第三人民医院,426193.0,12076.0031,53822.208,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900027453,中宁县中医院,776856.0,601.6514,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900027550,中卫市中医院,932658.0,11216.5011,81574.284,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,900035514,宁夏回族自治区人民医院宁南医院,15462571.0,601.6514,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,中卫市,901828193,中宁县宁安镇卫生院,0.0,0.0,57186.096,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900005844,青铜峡市人民医院,927687.0,10657.8248,49985.2942,4.0,2.0,2.0,Listing,202205
宁夏回族自治区,吴忠市,900007303,青铜峡市中医院,217084.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900009794,吴忠市中医院,262208.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900014036,吴忠市人民医院,1698075.0,118955.0768,957867.108,16.0,16.0,13.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900016271,吴忠新区医院,212917.0,2449.5807,80985.6036,1.0,1.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900026104,盐池县中医医院,181786.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900026180,青铜峡市第二人民医院,245713.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900026182,红寺堡开发区人民医院,143053.0,558.6763,0.0,2.0,1.0,1.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900026527,同心县人民医院,550537.0,12935.5051,42889.572,3.0,1.0,1.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900026531,盐池县人民医院,377591.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900609827,同心长东医院,94684.0,558.6763,28818.618699999995,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,900709327,宁夏医科大学附属回医中医院(新院区),282380.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
宁夏回族自治区,吴忠市,901972469,吴忠市利通区金星镇社区卫生服务中心,1464149.7749999997,170138.4209,980573.3520000001,2.0,2.0,2.0,Not Listed,Not Listed
宁夏回族自治区,固原市,900007018,固原市中医医院,176709.0,601.6514,0.0,2.0,2.0,2.0,Not Listed,Not Listed
宁夏回族自治区,固原市,900014223,固原市人民医院,1348378.0,164710.9688,541274.482,9.0,9.0,8.0,Listing,202108
